imdb_title_id,original_title,year,genre,duration,language,production_company,avg_vote,votes,budget,Good_or_Bad_Movie
tt0044105,The Tall Target,1951,"Adventure, Crime, Drama",78,English,Metro-Goldwyn-Mayer (MGM),7.2,1646,966000,1
tt0044091,Superman and the Mole-Men,1951,"Action, Adventure, Drama",58,English,Lippert Pictures,5.7,1698,275000,0
tt0044082,Strictly Dishonorable,1951,"Comedy, Romance",86,"English, Italian",Metro-Goldwyn-Mayer (MGM),5.9,135,1182000,0
tt0044081,A Streetcar Named Desire,1951,Drama,122,"English, Spanish",Charles K. Feldman Group,8.0,97240,1800000,1
tt0044079,Strangers on a Train,1951,"Crime, Film-Noir, Thriller",101,"English, French",Warner Bros.,7.9,121052,1200000,1
tt0044166,The Unknown Man,1951,"Crime, Drama, Film-Noir",86,English,Metro-Goldwyn-Mayer (MGM),6.5,365,618000,0
tt0044059,Soldiers Three,1951,"Adventure, Comedy, War",92,English,Metro-Goldwyn-Mayer (MGM),6.1,356,1429000,0
tt0043935,The Prince Who Was a Thief,1951,Adventure,88,English,Universal International Pictures (UI),6.6,622,1000000,0
tt0044030,Show Boat,1951,"Drama, Family, Musical",108,English,Metro-Goldwyn-Mayer (MGM),6.9,4383,2295429,0
tt0043795,Meet Me After the Show,1951,"Comedy, Music, Musical",87,English,Twentieth Century Fox,6.3,155,1825000,0
tt0044202,The Well,1951,"Drama, Thriller",86,English,Harry Popkin Productions,7.2,680,450000,1
tt0043861,No Questions Asked,1951,"Crime, Drama, Film-Noir",80,English,Metro-Goldwyn-Mayer (MGM),6.6,572,742000,0
tt0043914,The People Against O'Hara,1951,"Crime, Drama, Film-Noir",102,English,Metro-Goldwyn-Mayer (MGM),6.8,1154,1000000,0
tt0043924,A Place in the Sun,1951,"Drama, Romance",122,English,Paramount Pictures,7.8,19588,2295304,1
tt0043849,New Mexico,1951,Western,76,English,Irving Allen Productions,5.7,123,720000,0
tt0043949,Quo Vadis,1951,"Biography, Drama, History",171,English,Metro-Goldwyn-Mayer (MGM),7.2,13258,7623000,1
tt0043961,The Red Badge of Courage,1951,"Drama, War",69,English,Metro-Goldwyn-Mayer (MGM),7.2,3954,1640000,1
tt0043968,"Rich, Young and Pretty",1951,"Comedy, Musical, Romance",95,English,Metro-Goldwyn-Mayer (MGM),5.8,382,1528000,0
tt0043973,Roadblock,1951,"Crime, Drama, Film-Noir",73,English,RKO Radio Pictures,6.7,1018,200000,0
tt0043983,Royal Wedding,1951,"Comedy, Musical, Romance",93,English,Metro-Goldwyn-Mayer (MGM),6.7,4687,1590920,0
tt0042542,The Happy Years,1950,"Comedy, Romance, Sport",110,English,Metro-Goldwyn-Mayer (MGM),6.8,628,1393000,0
tt0042352,Crisis,1950,"Crime, Drama, Thriller",95,"English, Spanish",Metro-Goldwyn-Mayer (MGM),6.7,1480,1616455,0
tt0042600,The Invisible Monster,1950,"Action, Adventure, Crime",167,English,Republic Pictures (I),4.1,171,152115,0
tt0042509,The Glass Menagerie,1950,Drama,107,English,Charles K. Feldman Group,7.1,993,1357000,1
tt0042464,The Flame and the Arrow,1950,"Adventure, Drama, Romance",88,English,Norma-F.R. Productions,7.0,3395,1600000,1
tt0042395,Devil's Doorway,1950,"Romance, Western",84,English,Metro-Goldwyn-Mayer (MGM),7.2,1297,1373000,1
tt0042383,"Davy Crockett, Indian Scout",1950,"Adventure, Western",71,English,Edward Small Productions,5.5,239,400000,0
tt0042376,The Damned Don't Cry,1950,"Crime, Drama, Film-Noir",103,English,Warner Bros.,7.2,2327,1233000,1
tt0042367,Cyrano de Bergerac,1950,"Adventure, Drama, Romance",113,English,Stanley Kramer Productions,7.5,3582,400000,1
tt0042530,Gun Crazy,1950,"Crime, Drama, Film-Noir",87,English,King Brothers Productions,7.6,11210,400000,1
tt0042229,The Baron of Arizona,1950,"Biography, Crime, Drama",97,English,Deputy Corporation,7.0,1877,135000,1
tt0042332,Cinderella,1950,"Animation, Family, Fantasy",74,English,Walt Disney Productions,7.3,142164,2900000,1
tt0042285,Bright Leaf,1950,"Drama, Romance",110,English,Warner Bros.,6.6,1124,1944000,0
tt0042282,Breakthrough,1950,"Drama, War",91,English,Warner Bros.,6.7,329,784000,0
tt0042250,Highway 301,1950,"Crime, Drama, Film-Noir",83,English,Warner Bros.,6.8,450,530000,0
tt0042247,The Big Hangover,1950,Comedy,82,English,Metro-Goldwyn-Mayer (MGM),5.9,406,1026000,0
tt0042208,The Asphalt Jungle,1950,"Crime, Drama, Film-Noir",112,"English, German",Metro-Goldwyn-Mayer (MGM),7.9,23441,1232000,1
tt0042200,Annie Get Your Gun,1950,"Biography, Comedy, Musical",107,English,Metro-Goldwyn-Mayer (MGM),6.9,4299,3768785,0
tt0042192,All About Eve,1950,Drama,138,"English, French",Twentieth Century Fox,8.2,117634,1400000,1
tt0042179,Abbott and Costello in the Foreign Legion,1950,"Adventure, Comedy",80,English,Universal International Pictures (UI),6.5,2698,735000,0
tt0041117,Ambush,1950,Western,90,English,Metro-Goldwyn-Mayer (MGM),6.5,530,1754000,0
tt0042644,Kim,1950,"Adventure, Drama, Family",113,"English, Russian",Loew's,6.6,1737,2049000,0
tt0041387,Francis,1950,"Comedy, Drama, Family",91,English,Universal International Pictures (UI),6.5,1106,150000,0
tt0042622,Julius Caesar,1950,"Drama, History",106,English,Avon Productions (II),6.5,361,11000,0
tt0042646,King Solomon's Mines,1950,"Action, Adventure, Romance",103,English,Metro-Goldwyn-Mayer (MGM),6.8,5570,2258000,0
tt0043120,Watch the Birdie,1950,"Comedy, Crime, Romance",71,English,Metro-Goldwyn-Mayer (MGM),6.2,322,996000,0
tt0042895,Rio Grande,1950,"Romance, Western",105,English,Republic Pictures (I),7.1,14026,1214899,1
tt0043546,Flying Disc Man from Mars,1950,"Action, Adventure, Crime",136,English,Republic Pictures (I),5.8,181,157439,0
tt0043150,The Yellow Cab Man,1950,"Comedy, Drama, Romance",85,English,Metro-Goldwyn-Mayer (MGM),6.5,465,1195000,0
tt0042664,A Lady Without Passport,1950,"Crime, Drama, Film-Noir",74,"English, Spanish",Metro-Goldwyn-Mayer (MGM),6.2,728,1088000,0
tt0043117,Wagon Master,1950,"Adventure, Western",86,"English, Navajo, Spanish",Argosy Pictures,7.1,4226,999370,1
tt0043116,Wabash Avenue,1950,Musical,92,English,Twentieth Century Fox,6.1,258,2115000,0
tt0043081,Two Weeks with Love,1950,"Comedy, Musical, Romance",90,English,Metro-Goldwyn-Mayer (MGM),6.9,756,1405000,0
tt0043044,Three Little Words,1950,"Biography, Comedy, Musical",102,English,Metro-Goldwyn-Mayer (MGM),7.0,1577,1470000,1
tt0043027,The Tattooed Stranger,1950,"Crime, Drama, Film-Noir",64,English,RKO Radio Pictures,6.1,843,124000,0
tt0042998,Stars in My Crown,1950,"Drama, Family, Western",89,English,Metro-Goldwyn-Mayer (MGM),7.4,1810,1175000,1
tt0042974,The Skipper Surprised His Wife,1950,Comedy,85,English,Metro-Goldwyn-Mayer (MGM),5.8,160,753000,0
tt0042960,Side Street,1950,"Crime, Drama, Film-Noir",83,"English, Turkish",Metro-Goldwyn-Mayer (MGM),7.1,2450,935000,1
tt0042952,Shadow on the Wall,1950,"Crime, Drama, Film-Noir",84,English,Metro-Goldwyn-Mayer (MGM),6.7,1005,701000,0
tt0043014,Sunset Blvd.,1950,"Drama, Film-Noir",110,English,Paramount Pictures,8.4,195789,1752000,1
tt0042894,Right Cross,1950,"Drama, Sport",90,English,Metro-Goldwyn-Mayer (MGM),5.9,387,873000,0
tt0042783,Never Fear,1950,Drama,82,"English, Spanish",The Filmakers,6.4,380,151000,0
tt0042677,A Life of Her Own,1950,Drama,108,English,Metro-Goldwyn-Mayer (MGM),6.3,837,1818000,0
tt0042702,The Magnificent Yankee,1950,"Biography, Drama",89,English,Metro-Goldwyn-Mayer (MGM),6.8,547,639000,0
tt0042883,The Reformer and the Redhead,1950,"Comedy, Romance",90,English,Metro-Goldwyn-Mayer (MGM),6.2,338,1123000,0
tt0042755,Mrs. O'Malley and Mr. Malone,1950,"Comedy, Crime, Mystery",69,"English, Greek",Metro-Goldwyn-Mayer (MGM),7.0,370,592000,1
tt0042771,Mystery Street,1950,"Crime, Drama, Film-Noir",93,English,Metro-Goldwyn-Mayer (MGM),7.1,2674,730000,1
tt0042744,Montana,1950,Western,76,English,Warner Bros.,6.2,1036,2000000,0
tt0042786,The Next Voice You Hear...,1950,Drama,83,English,Metro-Goldwyn-Mayer (MGM),6.3,776,421000,0
tt0042848,Please Believe Me,1950,"Comedy, Romance",87,"English, French",Metro-Goldwyn-Mayer (MGM),5.8,468,1055000,0
tt0042829,Pagan Love Song,1950,"Musical, Romance",76,English,Metro-Goldwyn-Mayer (MGM),5.8,420,1906265,0
tt0042832,Panic in the Streets,1950,"Crime, Drama, Film-Noir",96,"English, Mandarin, Greek",Twentieth Century Fox,7.3,6919,1400000,1
tt0042825,The Outriders,1950,"Romance, Western",93,English,Metro-Goldwyn-Mayer (MGM),6.1,537,1621000,0
tt0041327,"East Side, West Side",1949,"Drama, Romance",108,English,Metro-Goldwyn-Mayer (MGM),6.9,1812,1754000,0
tt0041332,El Paso,1949,Western,103,English,Pine-Thomas Productions,5.8,268,1000000,0
tt0041352,"Federal Agents vs. Underworld, Inc.",1949,"Crime, Drama",167,English,Republic Pictures (I),5.5,192,156120,0
tt0041373,Flamingo Road,1949,"Drama, Film-Noir, Romance",94,English,Michael Curtiz Productions,7.0,2327,1528000,1
tt0041386,The Fountainhead,1949,"Drama, Romance",114,English,Warner Bros.,7.1,9167,2375000,1
tt0041413,Ghost of Zorro,1949,"Action, Adventure, Crime",167,English,Republic Pictures (I),6.3,116,164895,0
tt0040221,Caught,1949,"Drama, Film-Noir, Romance",88,English,Enterprise Productions,7.0,3126,1574422,1
tt0041430,The Great Sinner,1949,Drama,110,English,Metro-Goldwyn-Mayer (MGM),6.6,1064,2075000,0
tt0041452,The Heiress,1949,"Drama, Romance",115,"English, French",Paramount Pictures,8.1,13301,2600000,1
tt0041481,Home of the Brave,1949,"Drama, War",88,English,Stanley Kramer Productions,6.9,565,375000,0
tt0041482,Homicide,1949,"Crime, Drama",77,English,Warner Bros.,6.4,231,227000,0
tt0041239,Champion,1949,"Drama, Film-Noir, Sport",99,English,Screen Plays,7.4,3620,600000,1
tt0041300,The Doctor and the Girl,1949,"Drama, Romance",98,"English, Spanish",Metro-Goldwyn-Mayer (MGM),6.7,362,1055000,0
tt0041509,The Inspector General,1949,"Comedy, Musical, Romance",102,English,Warner Bros.,6.8,2969,2873000,0
tt0041207,The Bribe,1949,"Crime, Drama, Film-Noir",98,"English, Spanish",Metro-Goldwyn-Mayer (MGM),6.6,1567,1984000,0
tt0041198,Border Incident,1949,"Crime, Drama, Film-Noir",94,"English, Spanish",Metro-Goldwyn-Mayer (MGM),7.1,2134,749000,1
tt0041196,"Bomba, the Jungle Boy",1949,Adventure,70,English,Monogram Pictures,5.8,260,85000,0
tt0041178,The Big Steal,1949,"Crime, Film-Noir, Romance",71,"English, Spanish",RKO Radio Pictures,7.0,4030,780000,1
tt0041177,The Big Sombrero,1949,"Action, Adventure, Music",82,English,Gene Autry Productions,5.5,106,575000,0
tt0041176,Big Jack,1949,"Adventure, Western",85,English,Metro-Goldwyn-Mayer (MGM),6.1,170,869000,0
tt0041165,The Beautiful Blonde from Bashful Bend,1949,"Comedy, Western",77,English,Twentieth Century Fox,6.1,705,2260000,0
tt0041163,Battleground,1949,"Action, Drama, History",118,"English, French, German",Metro-Goldwyn-Mayer (MGM),7.4,6446,1631000,1
tt0041158,The Barkleys of Broadway,1949,"Comedy, Musical",109,"English, French",Metro-Goldwyn-Mayer (MGM),7.0,2699,2325420,1
tt0041127,Any Number Can Play,1949,"Drama, War",112,English,Metro-Goldwyn-Mayer (MGM),6.8,669,1363000,0
tt0041122,And Baby Makes Three,1949,"Comedy, Romance",84,English,Santana Pictures Corporation,5.9,153,700000,0
tt0041088,Act of Violence,1949,"Drama, Film-Noir, Thriller",82,"English, German",Metro-Goldwyn-Mayer (MGM),7.5,4324,1290000,1
tt0041085,Bud Abbott Lou Costello Meet the Killer Boris Karloff,1949,"Comedy, Crime, Horror",84,English,Universal International Pictures (UI),6.9,3518,686000,0
tt0041503,Impact,1949,"Crime, Drama, Film-Noir",111,English,Harry Popkin Productions,7.1,3040,900000,1
tt0041956,That Midnight Kiss,1949,"Musical, Romance",96,"English, Italian",Metro-Goldwyn-Mayer (MGM),6.5,500,1701000,0
tt0041513,Intruder in the Dust,1949,"Crime, Drama",87,English,Metro-Goldwyn-Mayer (MGM),7.5,1902,988000,1
tt0041847,Scene of the Crime,1949,"Crime, Drama, Film-Noir",94,English,Metro-Goldwyn-Mayer (MGM),6.6,1053,761000,0
tt0042873,Radar Patrol vs. Spy King,1949,"Action, Adventure, Crime",167,English,Republic Pictures (I),5.0,175,164632,0
tt0042053,A Woman's Secret,1949,"Drama, Film-Noir, Mystery",84,"English, French",RKO Radio Pictures,6.1,1389,853000,0
tt0041523,Jigsaw,1949,"Crime, Drama, Film-Noir",72,English,Tower Pictures Inc.,5.7,699,400000,0
tt0042041,White Heat,1949,"Action, Crime, Drama",114,English,Warner Bros.,8.1,28955,1300000,1
tt0042035,We Were Strangers,1949,"Adventure, Drama, Romance",106,"English, Spanish",Horizon Pictures,6.6,964,900000,0
tt0042006,The Undercover Man,1949,"Crime, Drama, Film-Noir",85,"English, Italian",Columbia Pictures,6.7,777,1000000,0
tt0041994,Tulsa,1949,"Action, Drama, Romance",90,English,Walter Wanger Productions,6.2,1020,1158035,0
tt0041954,Tension,1949,"Crime, Drama, Film-Noir",95,English,Metro-Goldwyn-Mayer (MGM),7.3,2435,682000,1
tt0041944,Take Me Out to the Ball Game,1949,"Comedy, Musical, Romance",93,English,Metro-Goldwyn-Mayer (MGM),6.8,3187,1725970,0
tt0041940,Sword in the Desert,1949,"Action, Drama, History",101,English,Universal International Pictures (UI),6.7,155,1000000,0
tt0041929,Streets of Laredo,1949,Western,93,English,Paramount Pictures,6.7,595,1472000,0
tt0041923,The Story of Seabiscuit,1949,"Drama, Family, Romance",98,English,Warner Bros.,6.2,725,700000,0
tt0041918,State Department: File 649,1949,"Action, Adventure, Drama",87,English,Sigmund Neufeld Productions,4.7,127,750000,0
tt0041866,She Wore a Yellow Ribbon,1949,Western,104,English,Argosy Pictures,7.3,15495,1600000,1
tt0042046,The Window,1949,"Drama, Film-Noir, Thriller",73,English,RKO Radio Pictures,7.4,3363,210000,1
tt0041841,Sands of Iwo Jima,1949,"Action, Drama, Romance",100,English,Republic Pictures (I),7.1,9346,1000000,1
tt0041700,Not Wanted,1949,Drama,91,English,Emerald Productions Inc.,6.9,465,153000,0
tt0041838,Samson and Delilah,1949,"Drama, History, Romance",134,English,Paramount Pictures,6.8,6868,3000000,0
tt0041547,King of the Rocket Men,1949,"Action, Adventure, Crime",167,English,Republic Pictures (I),6.8,827,165592,0
tt0041555,Knock on Any Door,1949,"Crime, Drama, Film-Noir",100,"English, Italian",Santana Pictures Corporation,6.8,2968,900000,0
tt0041600,Lost Boundaries,1949,Drama,99,English,Louis De Rochemont Associates,7.0,369,250000,1
tt0041622,Malaya,1949,"Adventure, Drama, Film-Noir",98,English,Metro-Goldwyn-Mayer (MGM),6.6,1078,2396000,0
tt0041650,Mighty Joe Young,1949,"Adventure, Drama, Fantasy",94,"English, Swahili",Argosy Pictures,7.0,4531,1800000,1
tt0041526,John Loves Mary,1949,Comedy,96,English,Warner Bros.,6.2,399,1346000,0
tt0041716,On the Town,1949,"Comedy, Musical, Romance",98,English,Metro-Goldwyn-Mayer (MGM),7.4,15559,2111250,1
tt0041810,Rim of the Canyon,1949,"Action, Comedy, Music",70,English,Gene Autry Productions,6.3,114,46784,0
tt0041786,The Reckless Moment,1949,"Crime, Drama, Film-Noir",82,English,Walter Wanger Productions,7.2,4175,882653,1
tt0041788,The Red Danube,1949,"Drama, Romance, War",119,English,Metro-Goldwyn-Mayer (MGM),6.4,542,1961000,0
tt0041792,The Red Pony,1949,"Drama, Family, Western",89,English,Republic Pictures (I),6.3,878,2000000,0
tt0041767,Prince of Foxes,1949,"Adventure, Drama, History",107,"English, Italian",Twentieth Century Fox,7.1,1480,4500000,1
tt0040367,A Foreign Affair,1948,"Comedy, Drama, Romance",116,"English, German",Paramount Pictures,7.3,6646,1500000,1
tt0040369,Fort Apache,1948,"Action, Adventure, Western",128,"English, Spanish",Argosy Pictures,7.5,16076,2500000,1
tt0040370,Four Faces West,1948,Western,89,English,Enterprise Productions,7.1,726,1200000,1
tt0040402,Green Grass of Wyoming,1948,"Drama, Family, Western",89,English,Twentieth Century Fox,6.1,323,2000000,0
tt0040446,Homecoming,1948,"Drama, Romance, War",113,English,Metro-Goldwyn-Mayer (MGM),6.8,812,2654000,0
tt0040491,Joan of Arc,1948,"Biography, Drama, War",145,"English, Latin",Walter Wanger Productions,6.4,2761,4600000,0
tt0040455,The Hunted,1948,"Crime, Drama, Film-Noir",88,English,Scott R. Dunlap Productions,6.6,436,400000,0
tt0040458,I Remember Mama,1948,"Drama, Family",134,"English, Norwegian, Latin, French",RKO Radio Pictures,7.9,4899,3068000,1
tt0040501,Jungle Jim,1948,"Action, Adventure",71,English,Sam Katzman Productions,6.2,709,350000,0
tt0040512,Kiss the Blood Off My Hands,1948,"Crime, Drama, Film-Noir",79,English,Norma Productions,6.8,998,1100000,0
tt0040513,The Kissing Bandit,1948,"Comedy, Musical, Western",100,English,Metro-Goldwyn-Mayer (MGM),5.2,492,3291000,0
tt0040308,Easter Parade,1948,"Musical, Romance",103,"English, French, Italian",Metro-Goldwyn-Mayer (MGM),7.4,8399,2503654,1
tt0040317,The Emperor Waltz,1948,"Comedy, Musical, Romance",106,"English, German",Paramount Pictures,6.1,1432,4070248,0
tt0040159,Big City,1948,Drama,103,English,Metro-Goldwyn-Mayer (MGM),6.5,202,1725000,0
tt0040271,A Date with Judy,1948,"Comedy, Musical, Romance",113,"English, Spanish",Metro-Goldwyn-Mayer (MGM),6.6,1071,1353000,0
tt0040268,Dangers of the Canadian Mounted,1948,"Action, Adventure, Crime",167,English,Republic Pictures (I),5.4,118,150038,0
tt0040242,Command Decision,1948,"Action, Drama, War",112,English,Metro-Goldwyn-Mayer (MGM),7.3,1857,2467000,1
tt0040552,The Loves of Carmen,1948,"Adventure, Drama, Music",99,English,The Beckworth Corporation,6.2,942,2500000,0
tt0040210,Canon City,1948,"Action, Crime, Drama",82,English,Bryan Foy Productions,6.5,328,424000,0
tt0040187,The Bride Goes Wild,1948,"Comedy, Romance",98,English,Metro-Goldwyn-Mayer (MGM),6.4,360,1685000,0
tt0040141,B.F.'s Daughter,1948,"Drama, Romance",108,English,Metro-Goldwyn-Mayer (MGM),6.2,627,1745000,0
tt0040109,Arch of Triumph,1948,"Drama, Romance, War",120,"English, German",Enterprise Productions,6.4,1349,5000000,0
tt0040077,Adventures of Frank and Jesse James,1948,"Action, Adventure, Western",180,English,Republic Pictures (I),6.9,121,149985,0
tt0040076,Adventures of Don Juan,1948,"Action, Adventure, Romance",110,"English, Spanish",Warner Bros.,7.0,2734,3500000,1
tt0040068,Bud Abbott Lou Costello Meet Frankenstein,1948,"Comedy, Fantasy, Horror",83,English,Universal International Pictures (UI),7.4,14242,800000,1
tt0040064,3 Godfathers,1948,"Drama, Western",106,"English, Spanish",Argosy Pictures,7.1,8125,1243000,1
tt0040550,Louisiana Story,1948,"Adventure, Drama",78,"English, French",Robert Flaherty Productions Inc.,6.6,1651,258000,0
tt0040825,A Southern Yankee,1948,"Comedy, History, War",90,English,Metro-Goldwyn-Mayer (MGM),6.7,469,1482000,0
tt0040558,Macbeth,1948,"Drama, History, War",92,"English, Latin",Mercury Productions,7.5,6187,900000,1
tt0040982,You Gotta Stay Happy,1948,"Comedy, Romance",100,English,William Dozier Productions,6.9,687,1673000,0
tt0040976,Words and Music,1948,"Biography, Comedy, Musical",120,English,Metro-Goldwyn-Mayer (MGM),6.4,1131,2799970,0
tt0040946,Wake of the Red Witch,1948,"Action, Adventure, Romance",106,English,Republic Pictures (I),6.6,2377,1200343,0
tt0040934,The Velvet Touch,1948,"Drama, Film-Noir, Thriller",100,English,Independent Artists (II),6.8,838,1400000,0
tt0040887,To the Ends of the Earth,1948,"Crime, Film-Noir, Thriller",109,English,Kennedy-Buckman Pictures,7.0,628,2000000,1
tt0040876,The Three Musketeers,1948,"Action, Adventure, Drama",125,English,Metro-Goldwyn-Mayer (MGM),7.2,5605,4474000,1
tt0040872,They Live by Night,1948,"Crime, Film-Noir, Romance",95,English,RKO Radio Pictures,7.5,6856,808397,1
tt0040869,That Lady in Ermine,1948,"Comedy, Fantasy, Musical",89,English,Twentieth Century Fox,6.0,635,2484000,0
tt0040868,"Texas, Brooklyn & Heaven",1948,"Comedy, Romance",76,English,Robert S. Golden Productions,6.2,282,1000000,0
tt0040865,Tenth Avenue Angel,1948,Drama,74,English,Metro-Goldwyn-Mayer (MGM),6.7,542,1791000,0
tt0040861,Tap Roots,1948,"Drama, Romance, War",109,English,Walter Wanger Productions,6.5,305,2118688,0
tt0040852,Superman,1948,Sci-Fi,244,English,Sam Katzman Productions,7.0,929,350000,1
tt0040848,Summer Holiday,1948,Musical,93,English,Metro-Goldwyn-Mayer (MGM),5.8,498,2258325,0
tt0040834,State of the Union,1948,"Comedy, Drama",124,English,Liberty Films (II),7.2,3400,2600000,1
tt0040884,The Time of Your Life,1948,"Comedy, Drama",109,English,William Cagney Productions,6.3,1096,2000000,0
tt0040820,A Song Is Born,1948,"Comedy, Music, Musical",113,English,The Samuel Goldwyn Company,6.9,2081,2400000,0
tt0040695,Pitfall,1948,"Crime, Film-Noir, Thriller",86,English,Regal Films,7.2,2933,1000000,1
tt0040789,Silver River,1948,"Romance, Western",110,English,Warner Bros.,6.6,1052,3204000,0
tt0040582,Mexican Hayride,1948,"Comedy, Romance",77,English,Universal International Pictures (UI),6.4,1074,1032000,0
tt0041625,The Man from Colorado,1948,"Romance, Western",100,English,Columbia Pictures,6.6,1468,1000000,0
tt0040668,One Sunday Afternoon,1948,"Musical, Romance",90,"English, French",Warner Bros.,5.8,210,2000000,0
tt0040694,The Pirate,1948,"Adventure, Comedy, Musical",102,English,Metro-Goldwyn-Mayer (MGM),7.0,4285,3700000,1
tt0040652,The Noose Hangs High,1948,Comedy,77,English,Abbott & Costello Productions Inc.,6.9,974,610000,0
tt0040705,Portrait of Jennie,1948,"Drama, Fantasy, Mystery",86,English,The Selznick Studio,7.7,6063,4041000,1
tt0040724,Red River,1948,"Action, Adventure, Drama",133,"English, Spanish",Monterey Productions,7.8,27426,3000000,1
tt0040738,River Lady,1948,"Action, Drama, Western",78,English,Universal International Pictures (UI),6.0,157,1000000,0
tt0040746,Rope,1948,"Crime, Drama, Mystery",80,English,Warner Bros.,8.0,125949,1500000,1
tt0040971,Winter Meeting,1948,"Drama, Romance",104,English,Warner Bros.,6.6,1018,1927000,0
tt0039511,Jesse James Rides Again,1947,"Action, Adventure, History",180,English,Republic Pictures (I),6.8,125,149967,0
tt0039312,Desire Me,1947,"Drama, Romance, War",91,English,Metro-Goldwyn-Mayer (MGM),6.2,581,4149000,0
tt0039502,It Happened on Fifth Avenue,1947,"Comedy, Music, Romance",116,"English, Spanish",Roy Del Ruth Productions,7.7,3323,1700000,1
tt0039486,If Winter Comes,1947,Drama,97,English,Metro-Goldwyn-Mayer (MGM),6.3,467,1740000,0
tt0039477,The Hucksters,1947,"Drama, Comedy, Romance",115,English,Metro-Goldwyn-Mayer (MGM),6.7,1349,2439000,0
tt0039464,High Wall,1947,"Crime, Drama, Film-Noir",99,English,Metro-Goldwyn-Mayer (MGM),7.0,1401,1844000,1
tt0039431,Good News,1947,"Comedy, Musical, Romance",93,"English, French",Metro-Goldwyn-Mayer (MGM),6.9,2360,1662718,0
tt0039428,Golden Earrings,1947,"Adventure, Romance, War",95,"English, German",Paramount Pictures,6.7,991,1000000,0
tt0039416,Gentleman's Agreement,1947,"Drama, Romance",118,English,Twentieth Century Fox,7.2,14511,1985000,1
tt0039391,Forever Amber,1947,"Adventure, Drama, Romance",138,"English, French, Italian",Twentieth Century Fox,6.6,1186,6000000,0
tt0039208,Boomerang!,1947,"Crime, Drama, Film-Noir",88,English,Twentieth Century Fox,7.2,3964,1140000,1
tt0039301,Dark Delusion,1947,"Drama, Mystery",90,English,Metro-Goldwyn-Mayer (MGM),6.2,183,875000,0
tt0039293,Cynthia,1947,"Comedy, Drama",98,English,Metro-Goldwyn-Mayer (MGM),6.2,474,1318000,0
tt0039250,Cass Timberlane,1947,"Drama, Romance",119,English,Metro-Goldwyn-Mayer (MGM),6.4,880,2733000,0
tt0039243,Captain from Castile,1947,"Adventure, Drama, History",140,"English, Nahuatl",Twentieth Century Fox,6.9,1760,4500000,0
tt0039226,Buck Privates Come Home,1947,"Action, Comedy, Family",77,English,Universal International Pictures (UI),7.0,1852,1167500,1
tt0039193,The Black Widow,1947,"Action, Adventure, Crime",180,English,Republic Pictures (I),5.9,319,168995,0
tt0039191,Black Gold,1947,"Drama, History, Sport",90,English,Allied Artists Pictures,6.4,139,450000,0
tt0038739,The Mighty McGurk,1947,"Action, Adventure, Comedy",85,English,Metro-Goldwyn-Mayer (MGM),6.3,182,896000,0
tt0039631,Monsieur Verdoux,1947,"Comedy, Crime, Drama",124,English,Charles Chaplin Productions,7.9,15450,2000000,1
tt0039566,Life with Father,1947,Comedy,118,"English, French",Warner Bros.,7.2,4567,4700000,1
tt0039160,The Arnelo Affair,1947,"Crime, Drama, Film-Noir",86,English,Metro-Goldwyn-Mayer (MGM),5.7,257,892000,0
tt0039634,Mother Wore Tights,1947,Musical,107,English,Twentieth Century Fox,6.6,558,2727000,0
tt0039826,"Sinbad, the Sailor",1947,"Adventure, Fantasy, Romance",116,English,RKO Radio Pictures,6.2,1800,2459000,0
tt0039998,The Wistful Widow of Wagon Gap,1947,"Action, Comedy, Family",78,English,Universal International Pictures (UI),6.8,1013,720000,0
tt0039938,The Unfinished Dance,1947,"Comedy, Drama, Musical",101,English,Metro-Goldwyn-Mayer (MGM),6.6,365,2989000,0
tt0039937,The Unfaithful,1947,"Crime, Drama, Film-Noir",109,"English, Latin",Warner Bros.,6.8,982,1822000,0
tt0039935,Undercover Maisie,1947,"Action, Comedy, Crime",90,English,Metro-Goldwyn-Mayer (MGM),6.5,223,805000,0
tt0039927,Tycoon,1947,"Adventure, Drama, Romance",128,English,RKO Radio Pictures,6.2,1288,3209000,0
tt0040766,Secret Beyond the Door...,1947,"Drama, Film-Noir, Mystery",99,English,Walter Wanger Productions,6.8,4300,615065,0
tt0039892,That Hagen Girl,1947,Drama,83,English,Warner Bros.,6.3,602,1327000,0
tt0039881,T-Men,1947,"Crime, Film-Noir, Thriller",92,"English, Italian",Edward Small Productions,7.0,3073,450000,1
tt0039853,Song of the Thin Man,1947,"Comedy, Crime, Musical",86,English,Metro-Goldwyn-Mayer (MGM),7.1,4356,1670000,1
tt0039840,Smash-Up: The Story of a Woman,1947,"Drama, Film-Noir, Music",103,English,Walter Wanger Productions,6.4,1237,1360286,0
tt0039694,The Paradine Case,1947,"Crime, Drama, Romance",125,English,Selznick International Pictures,6.6,9841,4258000,0
tt0039825,The Sin of Harold Diddlebock,1947,Comedy,89,English,California Pictures (I),6.5,1419,1712959,0
tt0039750,Ramrod,1947,"Romance, Western",94,English,Enterprise Productions,6.7,1313,2000000,0
tt0039819,The Shocking Miss Pilgrim,1947,"Comedy, Musical, Romance",85,English,Twentieth Century Fox,6.5,377,2595000,0
tt0039725,Possessed,1947,"Crime, Drama, Film-Noir",108,English,Warner Bros.,7.2,4433,2592000,1
